SMILES,shift_value,shielding_value
CS(=O)(=O)NC(C1CCCC(F)C1)C1CCCC1,-113.24,396.911
CC1(C)COC(C2CCCC(F)C2)CN1,-113.25,384.477
CN(C(=O)C1CCN2CCNC2C1)C1CCC(F)CC1,-113.26,377.998
N#CCC(=O)NC1N[NH]C2CC(F)CCC12,-113.26,379.337
CCN1C(=O)C(=O)N(CC2CCCC(F)C2)C1=O,-113.26,385.15
CS(=O)(=O)NCC1(C2CCCC(F)C2)CCOCC1,-113.27,398.042
O=C(CC1C(F)CCCC1Cl)NC1NCCCN1,-113.28,377.416
CC(NC(=O)C1CCCO1)C1CCCC(F)C1,-113.28,388.288
CCS(=O)(=O)NC1CNCCC1-C1CCCC(F)C1,-113.28,397.031
FC1CC(CN2CCN(C3CC3)CC2)C2NCCCC2C1,-113.29,380.373
O=C(C1CNCN1-C1CCC(F)CC1)N1CCCC1,-113.3,379.408
O=C(O)C1C(C(F)F)NC2N1CCCC2,-113.31,338.4525
NC(=O)C1(C2CCCC(F)C2)CCCC1,-113.31,383.215
CC(=O)NC1CCC(F)CC1NC1CC1,-113.32,386.085
CC(NC(=O)NC1NCCS1)C1CCCC(F)C1,-113.33,380.711
CN1C(=O)C[C@H](C(=O)O)[C@H]1C1CCCC(F)C1,-113.35,381.731
CC1(C2CCCC(F)C2)CCNC1,-113.36,382.51
Cl.NC1CCC2CC(F)CCC21,-113.36,382.725
O=C(O)C1CNCC(C(F)F)C1,-113.39,330.917
CN(CC1CCC(F)CC1Cl)C(=O)C1(N)CCCC1.Cl,-113.39,386.099
O=C(NC1CCCNC1)N1CCC(C2CCCC(F)C2)C1,-113.4,373.62
O=C(C1CCCCN1)N1CCOC(C2CCC(F)CC2)C1,-113.4,382.815
NC1NCNCC1-C1CCC(F)CC1,-113.41,379.435
CC1CC(F)CC(C(=O)NCC2CCCNC2)C1,-113.41,388.852
CNC(=O)N1CC=C(C2CCCCC2F)C1,-113.41,395.423
OCC1NC(CC2CCCC(F)C2)NO1,-113.41,397.095
NC1CCNN1-C1CCC(F)CC1,-113.42,387.409
CC1CC(S(=O)(=O)NC2CCOC2)CC(C)C1F,-113.42,405.887
O=C1NCCN1CC1CCCC(F)C1,-113.44,386.812
CC1CC(F)CC(C(=O)NC(C)C2NCON2)C1,-113.44,392.383
CC(=O)N(CC1CCCS1)C1CCC(F)CC1,-113.45,380.816
O=C(NCC1CCCC(F)C1)NC1NCCS1,-113.45,384.679
CC(C)C(=O)N1CCN(C(=O)CC2CCCC(F)C2)CC1,-113.45,397.483
CC1CC(C(=O)N(C)C2CCC(F)CC2)CC(O)N1,-113.46,384.541
O=S(=O)(CC1CCC(F)CC1)N1CCCC1,-113.46,386.746
CCN(C(=O)C1CC(=O)NC2CC(F)CCC21)C1CC1,-113.47,387.161
N#CC1CCC(C(=O)NCC2CCCC(F)C2)CC1,-113.48,379.444
COC1CC(F)CCC1NC(=O)C1CCC1,-113.48,381.122
NS(=O)(=O)C1CC2C(CC1F)NC(=O)CC2,-113.48,383.086
CC(C)(N)C(=O)N1CCOC(C2CCC(F)CC2)C1,-113.5,377.669
O=S(=O)(NCC1CCCC(F)C1)C1CC1,-113.5,379.942
CC1CC(F)CC(C(=O)N[C@@H]2C[C@H]2CO)C1,-113.5,380.725
COC1CC(F)CCC1NC(=O)C1CCCN1C,-113.52,387.548
O=C(CC1CCCC(F)C1)N1CC2(CC2)C1,-113.53,376.976
CN1CCC(NC(=O)CC2CCCC(F)C2)N1,-113.53,379.517
CC(=O)NC1CCCN(C(C)C2CCCC(F)C2)C1,-113.53,386.8
Cl.FC(F)C1[NH]NC2C1CNCC2,-113.55,331.863
NC(=O)C(C1CCC(F)CC1)N1CCCCC1,-113.56,377.861
O=C(C1CCC1)N1CCOC(C2CCC(F)CC2)C1,-113.56,400.192
O=C(NCC1CCCC(F)C1)N1CCCO1,-113.57,383.795
O=C(CC1CCCC(F)C1)NC1CCC(O)CC1,-113.58,386.525
CC1CSC(NC(=O)NC2CNN(C)C2C(F)F)N1,-113.59,335.8315
O=C(CC1CCCC(F)C1)N1CCC1,-113.59,397.641
CC(C)(O)C1CCCN1C(=O)CC1CCC(F)CC1Cl,-113.6,389.915
NC1CNCCC1-C1CCC(F)CC1,-113.62,381.2
CNC1CCCN(C(=O)CC2C(F)CCCC2Cl)C1.Cl,-113.65,373.934
CC1CCN(S(C)(=O)=O)C1C1CCCC(F)C1,-113.65,378.959
O=C(NCC1CCCC(F)C1)C1(O)CCC1,-113.65,383.891
Cl.FC1CCCC(CC2C[NH]CN2)C1,-113.65,387.455
CC1NCCCC1NS(=O)(=O)CC1CCCC(F)C1,-113.66,380.061
CC1CC(C2CCCC(F)C2)N(CC(N)=O)C1,-113.66,382.799
Cl.NC1CCCC(C(=O)NCC2CCCC(F)C2)C1,-113.68,372.349
NC(=O)N(CC1CCCC(F)C1)C1CC1,-113.69,384.649
CC1(NC(=O)CC2CCCC(F)C2)CCS(=O)(=O)C1,-113.7,387.775
CN(CC1C(F)CCCC1Cl)C(=O)C1CCCO1,-113.72,384.876
CCCC1C(N)CNN1-C1CCC(F)CC1.Cl,-113.73,383.001
O=C(NCC1CCCC(F)C1)N[C@@H]1C[C@H]2CC[C@@H]1O2,-113.73,389.85
N#C[C@H]1CC[C@@H](NCC2CCCC(F)C2)C1,-113.73,396.709
CN1CCN(C(=O)C2CCCO2)C2CCC(F)CC21,-113.75,396.789
CC(C(N)=O)N1CCC(C2CCCC(F)C2)C1,-113.76,380.891
N#CC1CN(CC2CCCC(F)C2)CCO1,-113.77,373.207
Cl.O=C(C1CNCCO1)N1CCCC1CC1CCCC(F)C1,-113.78,376.507
CC1CC(F)CC(C(=O)NC2(C(=O)O)CCC2)C1,-113.78,379.767
O=C(CS(=O)C1CCCCC1F)N1CCCCC1,-113.78,385.448
CC(NC(=O)C1COCCO1)C1CCC(F)CC1Cl,-113.78,390.424
CN(C1CCC(F)CC1)S(=O)(=O)C1CC1,-113.8,380.87
O=C(C1CCOC1)N1CCN(CC2CCCC(F)C2)CC1,-113.8,380.937
CC1OCNC1C(=O)NC1CCC(C2CCCC(F)C2)C1,-113.82,378.166
CC1CCCNC1NS(=O)(=O)CC1CCCC(F)C1,-113.82,378.691
Cl.FC1CCCC(Cl)C1CC1CNC1,-113.82,391.114
COC1CCC(C(=O)N2CCCN(C)CC2)C(F)C1,-113.85,379.861
CC(CC(=O)N1CCCC1)C1CCCC(F)C1,-113.86,378.738
OCC1COCCN1CC1CCCC(F)C1,-113.87,383.821
CC1CCC(C(=O)NC2(C3CCCC(F)C3)CC2)O1,-113.88,386.478
O=C(O)C1CC(-C2CCC(F)CC2)[NH]N1,-113.89,381.509
NC1N[NH]C2CC(F)CCC12,-113.89,391.573
O=C(O)[C@@H]1C[C@H]1C1C(F)CCCC1Cl,-113.89,393.398
CC1CC(F)CC(C(=O)N2CCCCC2C2NC[NH]N2)C1,-113.9,380.739
FC1CCCC(Cl)C1CN1CCNC1,-113.9,388.592
O=C(C1CCCC1)N1CCOC2CCCC(F)C21,-113.9,394.668
CC1[NH]NCC1C(=O)N(C)CC1C(F)CCCC1Cl,-113.97,395.271
CN(C(=O)C1CCCC(F)C1Cl)C1NCCCC1C#N,-113.99,367.385
CN(C(=O)C1CC(C2CCCC(F)C2)C1)[C@@H]1COC[C@H]1O,-113.99,378.891
O=C(NC1CCCNC1)NC1(C2CCCC(F)C2)CC1,-113.99,379.928
FC1=CC2=C(C=C1)C1=C(C=CC=C1)O2,-114.0,304.731
[H]/C(C1=CC=CC=C1)=C(/F)CO,-114.0,304.811
FC1=CC=C2N=CC=CC2=C1,-114.0,306.005
O=S(=O)(Cl)C(F)F,-114.0,307.552
CCC1=C2C(F)=CC=CC2=CC=C1,-114.0,308.305
FC(F)C1=NC=CN1,-114.0,318.5905
CC1CC(F)CCC1CN1CCC(C2NCCO2)CC1,-114.0,383.787
O=C(C1CCC(Cl)CC1F)N1CCCNCC1,-114.0,384.859
CN1CCN(S(C)(=O)=O)C2CCC(F)CC21,-114.01,382.208
CNC(=O)C1OCCC1-C1CCC(F)CC1,-114.02,378.253
O=C(CC1CCCC(F)C1)N1CCCCC1C1NCON1,-114.02,397.585
O=C([O-])CC1NC(-C2CCC(F)CC2)CS1.[Na+],-114.04,375.304
N#CC(NC(=O)C1CCCC(F)C1Cl)C1CC1,-114.04,403.855
CC1CC(F)CC(C(=O)N2CCCC2C(=O)O)C1,-114.05,386.998
CC1CC(F)CC(NCC2NCCN2C)C1,-114.05,395.293
CC1CCC(S(=O)(=O)N(C)C2CCNCC2)CC1F.Cl,-114.06,397.783
CCCN1C(=O)NC(C)(C2CCC(F)CC2)C1=O,-114.07,379.183
CC1NC(C(=O)O)C(-C2CCC(F)CC2)S1,-114.08,381.92
N#CCCN1CCN(C(=O)C2CCC(Cl)CC2F)CC1,-114.08,382.945
CN1CC(OCC2CCC(F)CC2)CN1,-114.09,380.85
CC1CC(F)CC(NC2CCNC2=O)C1,-114.1,393.758
CN(C(=O)C1CCCC(F)C1Cl)C1CC2CCC(C1)N2.Cl,-114.11,374.96
FC1CCC(OC2NCCCN2)C(Cl)C1,-114.11,378.887
CC1CC(F)CC(NCC2CNCN2C)C1,-114.11,395.121
FC1CCCC(CN2CCCC2C2NCCCN2)C1,-114.11,397.006
O=C1NC2(CCCC2)C(=O)N1CC1C(F)CCCC1Cl,-114.12,398.818
CC12CCCN1C(=O)N(CCC1CCCC(F)C1)C2=O,-114.13,383.463
Cl.FC1CC(Cl)C2C(C1)CNCC2,-114.14,400.099
CC1CCC(S(=O)(=O)N2CCNCC2)CC1F,-114.17,399.515
CN1CNCC1CCC(=O)N1CCOC2CC(F)CCC21,-114.18,391.858
CC1(C)CN(CC2CCC(C#N)CC2F)CCO1,-114.19,401.332
Cl.NCCC1CCCCN1C(=O)C1CCC(Cl)CC1F,-114.21,370.747
CC1COCCN1C(=O)NC1CCC(F)CC1C#N,-114.21,401.013
Cl.NC1NC(C(F)F)CS1,-114.22,279.4325
CC1NC2CC(C(=O)O)C(F)CC2[NH]1,-114.23,387.253
O=C(O)C1SCNC1C(F)F,-114.24,333.7625
CC1CN(C(=O)C2CCOCC2)C2CCC(F)CC2O1,-114.26,387.938
C[C@@H]1CN(C(=O)C2CCCC(F)C2Cl)C[C@H]1C(N)=O,-114.27,385.544
CCN(C1CC1)S(=O)(=O)C1CC(C)CCC1F,-114.27,385.932
CN1CCC(N(C)C(=O)CC2CCCC(F)C2)C1=O,-114.27,387.403
CNCC1CCN(S(=O)(=O)C2CCC(C)C(F)C2)C1,-114.27,408.058
O=C(CN1CNCN1)NC1CCSC2C(F)CCCC21,-114.28,401.607
CC1N[NH]CC1NC(=O)C1(C2CCC(F)CC2)CC1,-114.3,377.546
COC1CCC(C(=O)N(C)C2CCCC2)C(F)C1,-114.3,386.029
Cl.O=C(O)C1CCC(F)C2C1CNCC2,-114.3,411.312
CC1CN(C(=O)NCCC2CCCC(F)C2)CC(C)O1,-114.31,381.474
NC(=O)C1CNC(NC(=O)C2CCCCC2F)S1,-114.31,389.922
CC1CC(NC(=O)C2CCCCC2F)N(C)N1,-114.32,383.411
CC1CC(F)CC(C(=O)NC2(C(=O)O)CC2)C1,-114.33,373.781
N#CC1CC(F)CCC1NC(=O)N1CCOCC1,-114.34,375.366
CCOC1CC(F)CCC1NC(=O)N1CCOCC1,-114.34,387.771
CC(C)(O)C1CCCN1C(=O)C1CCCC(F)C1Cl,-114.34,390.988
O=C(C1CCC(-C2CCCCC2F)O1)N1CCOCC1,-114.35,379.837
CC1(C(=O)O)CCN(C(=O)C2CCCC(F)C2Cl)C1,-114.35,403.281
CC(=O)N1CCC(N)C2CCC(F)CC2C1.Cl,-114.36,403.678
O=C(NC1CCCCC1CO)C1CCCC(F)C1Cl,-114.37,383.102
CCOC1CC(F)CCC1NC(=O)N1CCSCC1,-114.37,387.809
CC1CN(C(=O)NC2CCC(F)CC2Cl)CC(C)O1,-114.37,389.925
O=C(NCCC1C(F)CCCC1Cl)N1CCOCC1,-114.39,400.511
CC1CCC(S(=O)(=O)NC2CCOC(C)C2)CC1F,-114.39,400.663
O=C(O)C1CC(-C2CCCCC2F)NO1,-114.4,397.346
O=C1CN(C(=O)NCCC2C(F)CCCC2Cl)CCN1,-114.44,386.7
CC(C)(O)C(=O)N1CCC(O)(CC2CCCC(F)C2)CC1,-114.45,377.762
CC(C)(C(=O)N1CC(N2CCNC2)C1)C1CCCCC1F,-114.47,377.776
CC1NOC(C)C1CC(=O)NC1CCC(Cl)C(F)C1,-114.47,389.232
NC1CCCN(C2CCC(F)CC2)C1=O,-114.5,378.666
CC1CCCN(C(=O)CNC(=O)C2CCCCC2F)C1,-114.52,389.936
FC1CCCCC1-C1NNN[NH]1,-114.53,393.561
CN(CC1CNN(C)C1)C(=O)NC1CCC(F)CC1Cl,-114.53,399.301
N#CC1CCC(CN2CCN3CCNC3C2)C(F)C1,-114.53,401.409
O=C(C1CCN(-C2CCC(F)CC2)N1)N1CCCCO1,-114.55,401.709
CC1CC(C2CCCN2CC2CCC(C#N)CC2F)NO1,-114.57,408.698
NC(=O)C1(C2CCC(F)CC2)CC1,-114.58,386.231
CNC(C1CCC(F)CC1)C1CNCCN1,-114.6,375.728
CCC1CN(C(=O)C2C(F)CCCC2Cl)CCO1,-114.6,387.102
N#CC1CC(F)CCC1NC(=O)N1CCCC1,-114.63,388.467
CN1CNC(NC(=O)C2CCCCC2F)N1,-114.65,381.23
O=C(C1CCC1)N1CCOC2CC(F)CCC21,-114.68,394.817
N#CCCCS(=O)(=O)N1CCC2CCC(F)CC21,-114.69,382.3
CNC1CCCN(S(=O)(=O)C2CC(C)CCC2F)C1.Cl,-114.69,400.698
CCC(=O)N1CCC(NC(=O)N(C)C2CCC(F)CC2)C1,-114.71,377.643
Cl.O=C(O)C1CC(F)CC2C1CNCC2,-114.75,369.347
CC(=O)N1CC(NC(=O)C2CCC(Cl)C(F)C2)C1,-114.78,385.533
NC(C1CCC(F)CC1)C1CCC1,-114.78,386.26
O=C(O)C1C(C(F)F)NC2CCCCN12,-114.79,332.8725
CC1CC(N)CNC1C(F)F,-114.81,341.447
O=C(C1C(F)CCCC1Cl)N1CCC2CNCCC21,-114.84,401.499
CC(=O)NC1CCN(C(=O)C2CCC(F)C(C)C2)CC1,-114.85,391.357
COC(C)(C(=O)N1CCN2NCCC21)C1CCCCC1F,-114.87,397.036
O=C1C2CCCN2C(=O)N1CC1CCC(F)CC1,-114.89,377.542
CN1CCC(C(=O)NCC2CCC(F)CC2)CC1=O,-114.9,385.76
CC(=O)N1CCC2C(Cl)CC(F)CC2C1,-114.91,387.865
O=C(O)C1COC(C(F)F)C1,-114.92,336.5365
CC1(C2CC2)NC(=O)N(CC2CCC(F)CC2)C1=O,-114.92,385.999
O=C(NCC1(O)CCCC1)C1CCC(Cl)C(F)C1,-114.93,374.309
CC1OCNC1CNC(=O)C1C(F)CCCC1Cl,-114.93,398.424
O=C(NC1CC[NH]N1)C1CCCCC1F,-114.94,385.392
CC1(C)NC(=O)N(CC2CCC(F)CC2)C1=O,-114.95,386.615
CN1C(=O)C[C@H](N)[C@H]1C1CCC(Cl)C(F)C1.Cl,-114.98,340.902
CN1CC(C(=O)N2CCOC3CC(F)CCC32)CCC1=O,-114.99,372.991
FC(F)C1=NC2=C(C=CC=C2)N1,-115.0,320.0465
FC(F)C1=CC2=CC=CC=C2O1,-115.0,320.2745
FC(F)CC1=CC=CC=C1,-115.0,323.696
CC(=O)C(F)(F)C(C)=O,-115.0,326.5085
FC(F)C1=CC=CC=C1,-115.0,327.937
CN1CC(=O)N(CC2CC(F)CCC2Cl)C1=O,-115.0,381.431
N#CC1CC(F)CCC1NC(=O)NCC1CCNCC1,-115.02,382.751
O=C(NCC1CCCNC1)C1C(F)CCCC1Cl,-115.03,393.4
CN1C(=O)N(CC2CCC(F)CC2)C(=O)C12CCCCC2,-115.04,380.948
CN1CCC(NC(=O)NC2CCC(Cl)C(F)C2)C1=O,-115.04,389.151
CC(NC(=O)C1C(F)CCCC1Cl)C1CCCO1,-115.04,393.447
Cl.CN1NC(N)CC1C(F)F,-115.05,320.788
O=C(NCC1CCCS1)C1CCCCC1F,-115.05,384.891
FC1CCC(C2CNCCN2)CC1,-115.07,377.951
O=C1NC(=O)N(C2CCC(Cl)C(F)C2)C1=O,-115.09,385.605
O=C1NC(C2CCC(F)CC2)C12CCC2,-115.09,387.403
CC1CCC(F)CC1S(=O)(=O)N1CCN[C@H](C)C1.Cl,-115.09,397.351
CC1CCC(OCC2NCNN2C)CC1F,-115.1,368.462
O=C1NC(=O)C(C2CCC(Cl)C(F)C2)N1,-115.11,385.37
NC(=O)N1CCC2C(Cl)CC(F)CC2C1,-115.11,394.736
CS(=O)(=O)NC(C1CCCCC1)C1CCC(F)CC1,-115.13,378.573
CC(C1CCC(F)CC1)N(C)C(=O)C1CCC(=O)[NH]N1,-115.13,381.667
CN1CCNC1NC(=O)C1CCCCC1F,-115.13,385.396
CCC1CCCN1C(=O)C(=O)NC1CCCC(F)C1C,-115.14,391.898
O=S1CCN(CC2CCC(F)CC2)CC1,-115.15,377.791
CN(C)C(=O)C1(C2CCCCC2F)CC1,-115.15,380.578
CC1CCN(CC2CCC(C#N)CC2F)C(=O)C1,-115.18,373.066
O=C(COC1CCCC1)N1CCOC2CC(F)CCC21,-115.19,373.352
CC1NN(-C2CCC(F)CC2)CC1C(=O)O,-115.19,377.994
CC1(C2CCC(F)CC2)CC1N.Cl,-115.19,400.877
Cl.O=C(O)C1CCCN(CC2CCCCC2F)C1,-115.21,377.234
CC1NOC(C2CCCN(CC3CCC(F)CC3)C2)N1,-115.25,386.796
CC1CN(CC2CCC(F)CC2)CCO1,-115.26,377.501
CN(C(C1CCC(F)CC1)C1CC1)S(C)(=O)=O,-115.27,382.507
O=C(C1CC=CC1)N1CCOC2CC(F)CCC21,-115.28,393.467
CC(C)(NC(=O)C1CCC(=O)N1)C1CCC(F)CC1Cl,-115.3,396.384
CS(=O)(=O)C1CCC(F)C(NC(=O)C2CCCCC2)C1,-115.31,403.493
O=C(N[C@@H]1C=C[C@H](CO)C1)C1C(F)CCCC1Cl,-115.33,385.636
COC1CCC(C(=O)NC2CCC(F)CC2C)CN1,-115.33,391.156
CC(=O)N1CCCN(C(C)C2CCC(F)CC2)CC1,-115.34,378.382
O=C(N1CC2CCC1C2)C1(C2CCCCC2F)CC1,-115.35,410.032
COCCC(=O)N1CCC2CCC(F)CC21,-115.36,373.051
OCC1CN(CC2CCC(F)CC2)CC1O,-115.37,377.996
CC1CN(C2CCC(Cl)C(F)C2)CCN1,-115.37,386.481
CC1OCCC1C(=O)N(C)CC1CCC(F)CC1,-115.39,378.047
CC1CCC(F)CC1S(=O)(=O)NC1CCCC1CN.Cl,-115.39,378.434
O=C(NC1CCCNC1)N1CCC2CCC(F)CC21,-115.39,388.154
N#CCNC1(C2CCC(F)CC2)CCOCC1,-115.4,383.861
CC1CC(F)CCC1NC(=O)C1CCC(=O)[NH]N1,-115.41,391.782
CC1CN(C(C)C2CCC(F)CC2)CCO1,-115.42,378.286
CC1CC(F)CCC1NC(=O)C1(C)CNC1,-115.42,383.657
CS(=O)(=O)C1CCCC(C(N)C2CCC(F)CC2)C1,-115.43,378.452
CS(=O)(=O)NC1CCC2CC(F)CCC21,-115.43,396.531
O=C1CCC(C2CCC(F)CC2)N1,-115.44,400.446
O=C1[NH]NCC(NCC2CCC(F)CC2)C1Cl,-115.46,400.287
CC1CC(F)CCC1NC(=O)CN1CCCN1,-115.48,394.186
CC1CCC(F)CC1-N1NCC(C#N)C1N,-115.49,385.644
FC1CCC(CN2CCOCC2C2CC2)CC1,-115.51,380.872
FC1CCC(CNC2NNCS2)CC1,-115.51,386.257
CN(C(=O)N1CCCO1)C1CCC(F)CC1,-115.51,388.351
CC1C(F)CCCC1NC(=O)C1(C)COC1,-115.52,392.006
NC(=O)N1CC=C(C2CCC(F)CC2)CC1,-115.57,377.51
CC(=O)N1CCOCC1C1CCC(F)CC1,-115.58,401.135
CC1NNC(NCC2CCC(F)CC2)O1,-115.63,385.834
Cl.N[C@@H]1CCC[C@H]1C1CCC(F)CC1,-115.63,413.574
O=C(N1CCCC1)C1(C2CCCCC2F)CC1,-115.69,390.931
CC1CC(C(=O)N2CCOC3CC(F)CCC32)C1,-115.7,386.697
O=C(C1CCN(C2CCC(F)CC2)C1=O)N1CCCCC1,-115.71,385.553
CC1C(Cl)C(C(F)F)NN1CC(=O)O,-115.72,332.8655
CNC(=O)CN1CCCC1C1CCC(F)CC1,-115.72,383.873
COCC1CC(C(=O)N2CCNC(C)C2)CCC1F,-115.72,402.857
O=C(O)C1COC2CC(F)CCC2C1,-115.73,379.708
CC1CCCC(F)C1S(=O)(=O)NC1CCCCN1,-115.74,376.468
O=C(O)C1CCN(-C2CCC(F)CC2)N1,-115.74,399.757
CC1CNCCC2CCC(F)CC21.Cl,-115.75,361.327
CS(=O)(=O)NC1(C2CCC(F)CC2)CC1,-115.75,386.519
O=C(CC1CCN(-C2CCC(F)CC2)N1)N1CCCC1,-115.76,384.075
O=C(O)C1CC(C(F)F)NO1,-115.77,339.0115
COCC1CC(=O)C2CC(F)CCC2[NH]1,-115.77,379.581
CN(CC1CCC(F)CC1)C(=O)C1CCC1,-115.78,377.937
O=C(N[C@H]1C[C@@H]1C(F)F)C1CCCCC1,-115.79,318.728
O=C(O)C1CC(F)CC2CCOC12,-115.8,379.616
CN(C)C(=O)C1CCCN1C(=O)C1CCCCC1F,-115.8,381.226
CC1CC(NC(=O)C2(C3CCC(F)CC3)CCC2)N(C)N1,-115.84,381.045
CCN1CC(C(=O)N(C)C2CCC(F)C(Cl)C2)CN1,-115.85,387.733
CC1NNC(NC(=O)NCC2CCC(F)CC2)S1,-115.86,377.961
CCC1NNSC1C(=O)NC1CCC(F)CC1,-115.88,388.076
CC(NC(=O)C1CCN(C)C(=O)C1)C1CCC(F)CC1,-115.91,380.761
CC1CCC(F)CC1S(=O)(=O)NCC1CCCO1,-115.92,377.085
O=C(NC1CCCC2OCCC21)C1CCCCC1F,-115.92,405.374
CC1(C(=O)NCC2CCC(F)CC2)CNC1,-115.93,384.586
O=C(O)C1CSC2(C3CCC(F)CC3)CCC(=O)N12,-115.94,383.595
O=C(NCC1CCC(F)CC1)C1CCOC1,-115.94,387.11
CC(NC(=O)C1CCCCC1F)C1CC1,-115.95,376.703
CC1NCCCC1NC(=O)CC1CCC(F)CC1,-115.95,377.483
CC(NC(=O)C1CCCCN1)C1CCC(F)CC1,-115.95,383.432
CN1CC(=O)N(CC2CCC(Cl)C(F)C2)C1=O,-115.95,384.448
CC1CC(NC(=O)NCC2CCC(F)CC2)ON1,-115.96,381.171
CC1(C(=O)NCC2CCC(F)CC2)COC1,-115.98,380.811
CC(=O)N1CCC(C(=O)NC(C)C2CCC(F)CC2)CC1,-115.98,381.126
[H]C([H])=C(F)C(C)=O,-116.0,308.877
CCCCCCCCC(F)F,-116.0,324.5065
CCCC(F)F,-116.0,325.3715
FC(F)C1=CCCCC1,-116.0,332.1455
CC1CCC(CC(=O)N(C)C2CCC(F)C(Cl)C2)CN1,-116.0,390.671
CC1NOC(C)C1C(=O)N1CCCC2CCC(F)CC21,-116.02,385.77
FC1CCC2NC(CC3CCNCC3)OC2C1,-116.02,387.012
CC1C(F)CCCC1C(=O)N[C@@H]1CCC(=O)N[C@H]1C1CC1,-116.03,366.066
CN(C(=O)C1CCOCC1)C1CCC(F)C(Cl)C1,-116.04,377.314
CC1C(F)CCCC1C(=O)N1CCC[C@@H](C(=O)O)[C@H]1C,-116.05,387.082
CC1CC(=O)OC(C)C1C(=O)NC1CCC(F)CC1,-116.05,388.585
CN(C)C(=O)C1CCC(-C2CCCS2)CC1F,-116.06,378.905
O=C(NCC1CCC(F)CC1)C1CCOCC1,-116.07,378.582
CC(=O)NC(C1CCC(F)CC1)C1CC1,-116.09,386.07
CC1CC(F)CCC1NC(=O)C1CC1,-116.09,387.912
CN1NNC(CO)C1C(F)F,-116.1,334.0315
O=C(O)C1CC(F)CCC1-C1CCOC1,-116.1,382.194
CC1CCC(NC(=O)C(C)N2CCCN2)CC1F,-116.11,383.019
CC1NOC(NCC2CCC(Cl)C(F)C2)N1,-116.12,370.375
O=C(NCC1CCC(F)CC1)C1(O)CCC1,-116.12,382.372
CC1CCC(NC(=O)CN2CCCCC2)C(F)C1,-116.12,409.917
CC1CC(NC(=O)NC(C)C2CCC(F)CC2)NO1,-116.16,378.133
CC(C1CCC(F)CC1)N(C)C(=O)NC1CC1,-116.18,400.07
CC1CCC(F)C(S(=O)(=O)NC2CCNC(C)C2)C1,-116.19,382.337
FC1CCC(CNC2CCCNC2)CC1,-116.2,386.002
CC1CCC(NC(=O)CN2CCCCCC2=O)CC1F,-116.2,396.084
O=C(NC1CNC2C(C1)COCC2)C1CCC(C(F)F)O1,-116.22,329.6515
CC1CCC(NC(=O)[C@H]2C[C@@H]2C(F)F)CN1,-116.22,332.8075
FC1CC(Cl)CCC1CNC1CCCOCC1,-116.23,412.691
O=C(NC1CCCNC1)[C@H]1C[C@@H]1C(F)F,-116.24,330.0885
CC(NC(=O)C1CCNCC1)C1CCC(Cl)C(F)C1,-116.24,392.928
CC1CCC(F)CC1NCC1NCCCN1,-116.25,379.503
CC1CC(NC(=O)CN2CCC3CCC(F)CC32)N(C)N1,-116.26,394.462
CNC(=O)C1CN(C(=O)CC2CCC(F)CC2)CCO1,-116.27,400.063
CC1CCN(C)C(=O)C1NC(=O)C1CC(Cl)CCC1F,-116.28,385.846
N#CC1(C(=O)NC2CCC(F)CC2)CCCC1,-116.3,401.367
Cl.O=C(CC1CCC(F)CC1)N1CCCC1C1CCNCC1,-116.33,380.578
O=C(N[C@H]1C[C@@H]1C(F)F)C1CNNC2CCCCC12,-116.34,318.1495
CN1CCCC1C(=O)N1CCCC1C1CCC(F)CC1,-116.34,376.66
O=C(CC1CCC(F)CC1)NC1CCCCC1,-116.36,377.662
C[C@H]1C[C@@H](O)CCN1CC1CCCCC1F,-116.36,390.831
CC1CCC(C(=O)NC(C)C2CCOC2)C(F)C1,-116.37,384.747
CC1CC2CCC(F)CC2CN1CC(=O)O.Cl,-116.39,360.743
O=C(NC1(C2CCCCC2F)CC1)C1CNCCO1,-116.39,386.13
CC1C2CCC(F)CC2CCN1C(=O)C1CCCOC1,-116.4,374.481
CC1(C2CCCCC2F)CNC1=O,-116.4,377.86
O=C(NC1(C2CCC(F)CC2)CCOCC1)C1CCCO1,-116.41,380.482
CC1N[NH]C(N)C1-C1CCC(F)CC1,-116.43,381.325
CN(C(=O)CC1CCC(F)CC1)C1CCCC(C#N)C1,-116.45,385.614
OC[C@H]1CCCN1CC1CCC(Cl)C(F)C1,-116.48,376.525
CC(C)(C(=O)N1CC(O)C1)C1CCC(F)CC1,-116.48,381.165
O=C(N1CC(O)C1)C1(C2CCC(F)CC2)CCCC1,-116.5,377.611
O=C(N1CCOCC1)C1(C2CCC(F)CC2)CC1,-116.5,383.272
CC1CCC(F)C(S(=O)(=O)NC2CCCC(C)N2)C1,-116.51,382.95
O=C1CC(C2CCC(F)CC2)CN1,-116.52,385.045
Cl.N#CC1CCCNC1N1CC(CC(F)F)C1,-116.53,330.261
CC1NC(C)C(C(=O)NC2CCC(F)CC2)S1,-116.53,383.66
CC(C)(C(=O)NC1CCCNC1)C1CCC(F)CC1.Cl,-116.54,385.954
CC(=O)N1CCCC2C(Cl)CCC(F)C21,-116.55,373.468
O=C(O)C1OCNC1C(F)F,-116.56,323.84
CC1CCC(C(=O)N2CCN3C(=O)NCC3C2)CC1F,-116.56,389.88
CC1CC(NCC2CCC(F)CC2C)NO1,-116.6,377.406
